"Table C19: Community Safety Partnerships: Crime rate per 1,000 population for categories of anti-social behaviour, year ending March 2025 [note 1][note 4][note 5][note 6]",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,age_band,flag_depression,flag_anxiety,flag_comorbid
E23000003,Lancashire,E22000159,Ribble Valley,E07000124,Ribble Valley,63100,17.06625255518405,0.58630579808896,10.331658928486538,6.148287828608554,unknown,0,0,0
E23000003,Lancashire,E22000160,Rossendale,E07000125,Rossendale,71200,32.10667565934607,0.9835743090390479,20.5286009358007,10.594500414506316,unknown,0,0,0
E23000003,Lancashire,E22000161,South Ribble,E07000126,South Ribble,112200,27.12051780396912,0.6062443164595333,16.279442968457467,10.23483051905212,unknown,0,0,0
E23000003,Lancashire,,Unassigned Lancashire,,,[x],[x],[x],[x],[x],unknown,0,0,0
E23000003,Lancashire,E22000162,West Lancashire,E07000127,West Lancashire,119400,20.935434416547285,0.4021211892734173,12.273073797615757,8.260239429658114,unknown,0,0,0
E23000003,Lancashire,E22000163,Wyre,E07000128,Wyre,114800,24.75415690407546,0.3658249788779625,14.232333702061684,10.155998223135816,unknown,0,0,0
E23000021,Leicestershire,,,,,1136700,10.7406934956739,1.9503741076180716,7.832287180930849,0.9580322071249796,unknown,0,0,0
E23000021,Leicestershire,E22000164,Blaby,E07000129,Blaby,104200,7.3237219481292355,1.1422318634696973,5.538384749764835,0.6431053348947035,unknown,0,0,0
E23000021,Leicestershire,E22000165,Charnwood,E07000130,Charnwood,184700,11.085370342304111,2.138047502544006,7.989261047480894,0.9580617922792128,unknown,0,0,0
E23000021,Leicestershire,E22000166,Harborough,E07000131,Harborough,100500,4.8068789124312055,1.074830067375922,3.2842029836486497,0.4478458614066341,unknown,0,0,0
E23000021,Leicestershire,E22000167,Hinckley and Bosworth,E07000132,Hinckley and Bosworth,114300,6.806768272410716,1.1898720887504592,4.908222366095645,0.7086738175646118,unknown,0,0,0
E23000021,Leicestershire,E22000168,Leicester,E06000016,Leicester,373400,15.624037557679587,2.686134670955198,11.58546219995233,1.3524406867720589,unknown,0,0,0
E23000021,Leicestershire,E22000169,Melton,E07000133,Melton,52400,8.181870196250452,1.6592603894493925,5.85509125932142,0.6675185474796407,unknown,0,0,0
E23000021,Leicestershire,E22000170,North West Leicestershire,E07000134,North West Leicestershire,107700,10.188349803105728,2.0153800430938404,7.262798127646928,0.9101716323649602,unknown,0,0,0
E23000021,Leicestershire,E22000171,Oadby and Wigston,E07000135,Oadby and Wigston,58300,8.090365266279289,1.336967141461408,5.8963679059323635,0.8570302188855179,unknown,0,0,0
E23000021,Leicestershire,E22000172,Rutland,E06000017,Rutland,41200,5.054555174843867,1.2150373016451603,3.4021044446064495,0.43741342859225774,unknown,0,0,0
E23000021,Leicestershire,,Unassigned Leicestershire,,,[x],[x],[x],[x],[x],unknown,0,0,0
E23000020,Lincolnshire,,,,,775500,15.298043645328836,1.4377375812998694,10.298843104791084,3.561462959237883,unknown,0,0,0
E23000020,Lincolnshire,E22000173,Boston,E07000136,Boston,70800,19.744089483942037,2.174956924554416,13.176849419540718,4.392283139846906,unknown,0,0,0
E23000020,Lincolnshire,E22000174,East Lindsey,E07000137,East Lindsey,144400,16.175605027178616,1.0732957102794032,10.552920403005228,4.549388913893986,unknown,0,0,0
E23000020,Lincolnshire,E22000175,Lincoln,E07000138,Lincoln,102500,34.209371495441026,3.335121166317226,24.067482568628407,6.806767760495393,unknown,0,0,0
E23000020,Lincolnshire,E22000176,North Kesteven,E07000139,North Kesteven,119700,3.9345412625617127,0.3675579948040665,2.6815026439114855,0.8854806238461603,unknown,0,0,0
E23000020,Lincolnshire,E22000177,South Holland,E07000140,South Holland,97000,12.909478980852315,1.247641339203778,8.217935102028191,3.4439025396203458,unknown,0,0,0
E23000020,Lincolnshire,E22000178,South Kesteven,E07000141,South Kesteven,144200,9.823291669266338,1.0398685606139384,6.766078101061359,2.0173450075910404,unknown,0,0,0
E23000020,Lincolnshire,,Unassigned Lincolnshire,,,[x],[x],[x],[x],[x],unknown,0,0,0
E23000020,Lincolnshire,E22000179,West Lindsey,E07000142,West Lindsey,96800,15.245256514868256,1.5389859218938824,9.967257816292593,3.7390127766817813,unknown,0,0,0
E23000004,Merseyside,,,,,1442100,11.328767246777401,0.2988736416331676,10.346159473705013,0.6837341314392188,unknown,0,0,0
E23000004,Merseyside,E22000181,Knowsley,E08000011,Knowsley,157100,11.591121748152485,0.28643628702189006,10.559951114873682,0.7447343462569143,unknown,0,0,0
E23000004,Merseyside,E22000182,Liverpool,E08000012,Liverpool,496800,13.89375364856976,0.35428870503452303,12.780562433319242,0.7589025102159953,unknown,0,0,0
E23000004,Merseyside,E22000183,Sefton,E08000014,Sefton,281000,8.89950075971348,0.19571073242072826,8.081074060499525,0.6227159667932263,unknown,0,0,0
E23000004,Merseyside,E22000184,St. Helens,E08000013,St. Helens,184700,10.5452340738816,0.30856177731583734,9.467974535533324,0.7686977610324369,unknown,0,0,0
E23000004,Merseyside,,Unassigned Merseyside,,,[x],[x],[x],[x],[x],unknown,0,0,0
E23000004,Merseyside,E22000185,Wirral,E08000015,Wirral,322500,9.759561858627459,0.3039202612473756,8.912926845152626,0.5427147522274565,unknown,0,0,0
E23000001,Metropolitan Police,,,,,8855300,26.866747981131823,0.9979297221233803,23.182753262920773,2.6860649960876684,unknown,0,0,0
E23000001,Metropolitan Police,E22000186,Barking and Dagenham,E09000002,Barking and Dagenham,220000,20.47347176260955,0.6318411578602858,17.732462998654498,2.109167606094767,unknown,0,0,0
E23000001,Metropolitan Police,E22000187,Barnet,E09000003,Barnet,389100,21.47257395894639,0.8917993014667143,18.146959272785214,2.433815384694462,unknown,0,0,0
E23000001,Metropolitan Police,E22000188,Bexley,E09000004,Bexley,247800,15.52645913611879,0.6334859886618113,13.38793955655981,1.5050335908971695,unknown,0,0,0
E23000001,Metropolitan Police,E22000189,Brent,E09000005,Brent,341200,28.53282769817801,0.9876297179833596,24.696604253548287,2.8485937266463672,unknown,0,0,0
E23000001,Metropolitan Police,E22000190,Bromley,E09000006,Bromley,329600,16.70317800338615,0.7949559740031191,13.966344840978463,1.9418771884045658,unknown,0,0,0
E23000001,Metropolitan Police,E22000191,Camden,E09000007,Camden,218000,44.65510045907112,1.6555911744607863,39.02792491595926,3.971584368651083,unknown,0,0,0
E23000001,Metropolitan Police,E22000193,Croydon,E09000008,Croydon,392200,22.076670474014847,0.7699681814473363,18.95855429550461,2.348147997062903,unknown,0,0,0
E23000001,Metropolitan Police,E22000194,Ealing,E09000009,Ealing,369900,28.599464233099148,1.065046210570989,24.858286681245726,2.6761313412824346,unknown,0,0,0
E23000001,Metropolitan Police,E22000195,Enfield,E09000010,Enfield,327200,24.863701928953866,1.1123878444123902,21.23621739236731,2.5150966921741684,unknown,0,0,0
E23000001,Metropolitan Police,E22000196,Greenwich,E09000011,Greenwich,291100,22.512711282121753,0.8588704136319912,19.252439191974712,2.4014016765150474,unknown,0,0,0
E23000001,Metropolitan Police,E22000197,Hackney,E09000012,Hackney,261500,30.513478475358617,1.0287160934793167,26.303008516545503,3.1817538653337976,unknown,0,0,0
E23000001,Metropolitan Police,E22000198,Hammersmith and Fulham,E09000013,Hammersmith and Fulham,185200,33.589220354354936,1.0796920718211167,29.157084399529253,3.3524438830045673,unknown,0,0,0
E23000001,Metropolitan Police,E22000199,Haringey,E09000014,Haringey,261800,30.99564189434363,1.0007218948019756,26.755942263694042,3.238977735847615,unknown,0,0,0
E23000001,Metropolitan Police,E22000200,Harrow,E09000015,Harrow,261200,19.62210693569692,0.7542546470892278,17.037731875873423,1.8301204127342687,unknown,0,0,0
E23000001,Metropolitan Police,E22000201,Havering,E09000016,Havering,264700,19.421767037018846,0.7404525071495223,16.43729009493659,2.244024434932736,unknown,0,0,0
E23000001,Metropolitan Police,E22000202,Hillingdon,E09000017,Hillingdon,310700,23.895893215227193,0.9527457424174636,20.419658749649965,2.5234887231597685,unknown,0,0,0
E23000001,Metropolitan Police,E22000203,Hounslow,E09000018,Hounslow,290500,24.54146126518135,0.9501253063809865,20.888986808405168,2.702349150395197,unknown,0,0,0
E23000001,Metropolitan Police,E22000204,Islington,E09000019,Islington,220400,42.40083857822873,1.3794793373053869,36.587966765438594,4.433392475484746,unknown,0,0,0
E23000001,Metropolitan Police,E22000205,Kensington and Chelsea,E09000020,Kensington and Chelsea,146200,33.97785897067477,1.0947356897519054,29.33207438729012,3.5510488936327436,unknown,0,0,0
E23000001,Metropolitan Police,E22000206,Kingston upon Thames,E09000021,Kingston upon Thames,168300,19.518484628821998,0.8080712053332699,16.868486411332007,1.8419270121567182,unknown,0,0,0
E23000001,Metropolitan Police,E22000207,Lambeth,E09000022,Lambeth,316800,31.135184273322977,1.0321578728078482,26.889764276605682,3.213262123909448,unknown,0,0,0
E23000001,Metropolitan Police,E22000208,Lewisham,E09000023,Lewisham,298700,24.155123169698612,0.8605304483798925,20.532189530994163,2.7624031903245574,unknown,0,0,0
